Targets,Site_length,,,,,,,,,,,,
1.0843,15,,,,,,,,,,,,
1.1102,15,,,,,,,,,,,,
1.1484,22,,,,,,,,,,,,
1.8068,29,,,,,,,,,,,,
0.36,22,,,,,,,,,,,,
1.1475,22,,,,,,,,,,,,
1.8075,29,,,,,,,,,,,,
1.1477,22,,,,,,,,,Site_Length,Average of Targets,StdDev of Targets,Count of Targets
1.1065,15,,,,,,,,,,,,
0.2993,8,,,,,,,,,,,,
1.0969,15,,,,,,,,,,,,
1.1393,22,,,,,,,,,,,,
0.3886,22,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
0.4152,15,,,,,,,,,,,,
0.3576,22,,,,,,,,,,,,
0.3572,15,,,,,,,,,,,,
0.4136,22,,,,,,,,,,,,
0.4169,15,,,,,,,,,,,,
1.0934,15,,,,,,,,,,,,
1.1425,22,,,,,,,,,,,,
0.3595,22,,,,,,,,,,,,
1.8098,29,,,,,,,,,,,,
1.8065,29,,,,,,,,,,,,
0.356,22,,,,,,,,,,,,
1.1469,22,,,,,,,,,,,,
1.1097,15,,,,,,,,,,,,
0.4017,15,,,,,,,,,,,,
1.1432,22,,,,,,,,,,,,
1.1459,22,,,,,,,,,,,,
0.3587,22,,,,,,,,,,,,
0.2996,8,,,,,,,,,,,,
0.3562,15,,,,,,,,,,,,
0.391,15,,,,,,,,,,,,
0.3934,8,,,,,,,,,,,,
1.1509,22,,,,,,,,,,,,
0.3995,15,,,,,,,,,,,,
1.1462,22,,,,,,,,,,,,
0.354,15,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
1.142,22,,,,,,,,,,,,
1.8087,29,,,,,,,,,,,,
1.1379,22,,,,,,,,,,,,
1.1396,22,,,,,,,,,,,,
0.4172,15,,,,,,,,,,,,
1.0844,15,,,,,,,,,,,,
1.8093,29,,,,,,,,,,,,
1.0879,15,,,,,,,,,,,,
0.3917,15,,,,,,,,,,,,
1.1472,22,,,,,,,,,,,,
0.4006,8,,,,,,,,,,,,
0.3981,15,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
0.2791,22,,,,,,,,,,,,
0.3887,15,,,,,,,,,,,,
0.3553,15,,,,,,,,,,,,
1.1382,22,,,,,,,,,,,,
0.4312,15,,,,,,,,,,,,
1.1422,22,,,,,,,,,,,,
1.8088,29,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
0.4283,8,,,,,,,,,,,,
0.4112,8,,,,,,,,,,,,
0.3591,22,,,,,,,,,,,,
0.4196,15,,,,,,,,,,,,
0.9535,15,,,,,,,,,,,,
0.4035,15,,,,,,,,,,,,
0.3565,22,,,,,,,,,,,,
0.4216,15,,,,,,,,,,,,
0.3629,15,,,,,,,,,,,,
1.1406,22,,,,,,,,,,,,
0.3581,22,,,,,,,,,,,,
1.1469,22,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
0.3542,15,,,,,,,,,,,,
1.1457,22,,,,,,,,,,,,
1.1483,22,,,,,,,,,,,,
0.4256,8,,,,,,,,,,,,
0.65,15,,,,,,,,,,,,
0.344,8,,,,,,,,,,,,
0.4269,8,,,,,,,,,,,,
0.2719,15,,,,,,,,,,,,
1.1463,22,,,,,,,,,,,,
0.2775,15,,,,,,,,,,,,
0.3531,8,,,,,,,,,,,,
1.0877,15,,,,,,,,,,,,
0.4291,15,,,,,,,,,,,,
1.1481,22,,,,,,,,,,,,
0.3595,15,,,,,,,,,,,,
1.1488,22,,,,,,,,,,,,
0.392,15,,,,,,,,,,,,
0.4025,8,,,,,,,,,,,,
1.8084,29,,,,,,,,,,,,
0.3983,15,,,,,,,,,,,,
1.0948,15,,,,,,,,,,,,
1.1392,22,,,,,,,,,,,,
0.4105,15,,,,,,,,,,,,
0.2849,15,,,,,,,,,,,,
0.3572,22,,,,,,,,,,,,
0.3592,22,,,,,,,,,,,,
0.3583,15,,,,,,,,,,,,
1.144,22,,,,,,,,,,,,
0.3558,22,,,,,,,,,,,,
0.4027,8,,,,,,,,,,,,
0.415,15,,,,,,,,,,,,
0.4165,15,,,,,,,,,,,,
1.1477,22,,,,,,,,,,,,
1.1482,22,,,,,,,,,,,,
0.3502,22,,,,,,,,,,,,
1.8086,29,,,,,,,,,,,,
0.3597,22,,,,,,,,,,,,
0.3527,15,,,,,,,,,,,,
1.1385,22,,,,,,,,,,,,
1.1446,22,,,,,,,,,,,,
0.3531,15,,,,,,,,,,,,
1.808,29,,,,,,,,,,,,
1.1477,22,,,,,,,,,,,,
0.3511,15,,,,,,,,,,,,
1.8097,29,,,,,,,,,,,,
0.3482,8,,,,,,,,,,,,
0.3572,15,,,,,,,,,,,,
0.9416,15,,,,,,,,,,,,
0.3997,8,,,,,,,,,,,,
1.1454,22,,,,,,,,,,,,
1.1456,22,,,,,,,,,,,,
1.1068,15,,,,,,,,,,,,
0.4105,8,,,,,,,,,,,,
1.1434,22,,,,,,,,,,,,
1.1102,15,,,,,,,,,,,,
0.4206,15,,,,,,,,,,,,
0.4203,8,,,,,,,,,,,,
0.3059,8,,,,,,,,,,,,
1.1468,22,,,,,,,,,,,,
0.4079,15,,,,,,,,,,,,
1.8088,29,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
1.1179,15,,,,,,,,,,,,
1.8082,29,,,,,,,,,,,,
1.1419,22,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
1.1478,22,,,,,,,,,,,,
1.8069,29,,,,,,,,,,,,
0.2715,15,,,,,,,,,,,,
0.3919,8,,,,,,,,,,,,
0.4058,15,,,,,,,,,,,,
0.3897,15,,,,,,,,,,,,
0.3519,15,,,,,,,,,,,,
0.6458,15,,,,,,,,,,,,
0.2757,22,,,,,,,,,,,,
0.3964,8,,,,,,,,,,,,
0.4299,15,,,,,,,,,,,,
0.3498,15,,,,,,,,,,,,
0.3951,8,,,,,,,,,,,,
1.1467,22,,,,,,,,,,,,
0.3834,15,,,,,,,,,,,,
1.1481,22,,,,,,,,,,,,
0.3566,22,,,,,,,,,,,,
0.4031,15,,,,,,,,,,,,
0.3578,22,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
0.3054,8,,,,,,,,,,,,
1.8086,29,,,,,,,,,,,,
1.1474,22,,,,,,,,,,,,
0.3583,22,,,,,,,,,,,,
0.3013,8,,,,,,,,,,,,
0.3599,22,,,,,,,,,,,,
0.301,15,,,,,,,,,,,,
0.3604,22,,,,,,,,,,,,
1.1492,22,,,,,,,,,,,,
0.3814,15,,,,,,,,,,,,
0.3905,8,,,,,,,,,,,,
1.1415,22,,,,,,,,,,,,
0.4312,8,,,,,,,,,,,,
0.4226,15,,,,,,,,,,,,
0.301,15,,,,,,,,,,,,
1.1053,15,,,,,,,,,,,,
1.8074,29,,,,,,,,,,,,
0.3591,15,,,,,,,,,,,,
0.391,15,,,,,,,,,,,,
0.275,15,,,,,,,,,,,,
1.8072,29,,,,,,,,,,,,
0.4204,15,,,,,,,,,,,,
1.1438,22,,,,,,,,,,,,
1.0907,15,,,,,,,,,,,,
1.1383,22,,,,,,,,,,,,
1.1311,22,,,,,,,,,,,,
1.1097,15,,,,,,,,,,,,
1.146,22,,,,,,,,,,,,
0.4021,8,,,,,,,,,,,,
1.1168,15,,,,,,,,,,,,
1.1451,22,,,,,,,,,,,,
0.3546,8,,,,,,,,,,,,
1.1462,22,,,,,,,,,,,,
0.2666,22,,,,,,,,,,,,
0.2941,8,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
0.4185,15,,,,,,,,,,,,
0.3785,22,,,,,,,,,,,,
0.4208,15,,,,,,,,,,,,
0.4185,15,,,,,,,,,,,,
0.961,15,,,,,,,,,,,,
0.3952,8,,,,,,,,,,,,
0.3556,15,,,,,,,,,,,,
1.1458,22,,,,,,,,,,,,
0.354,22,,,,,,,,,,,,
0.4171,15,,,,,,,,,,,,
0.4319,15,,,,,,,,,,,,
0.2851,8,,,,,,,,,,,,
1.137,22,,,,,,,,,,,,
1.8094,29,,,,,,,,,,,,
0.4126,15,,,,,,,,,,,,
0.2999,8,,,,,,,,,,,,
1.1437,22,,,,,,,,,,,,
1.1498,22,,,,,,,,,,,,
0.2742,22,,,,,,,,,,,,
1.1474,22,,,,,,,,,,,,
0.958,15,,,,,,,,,,,,
0.4107,15,,,,,,,,,,,,
0.2889,15,,,,,,,,,,,,
1.1451,22,,,,,,,,,,,,
1.0015,15,,,,,,,,,,,,
0.4103,15,,,,,,,,,,,,
0.4038,8,,,,,,,,,,,,
1.1482,22,,,,,,,,,,,,
0.3911,15,,,,,,,,,,,,
1.1807,22,,,,,,,,,,,,
0.3018,15,,,,,,,,,,,,
1.1473,22,,,,,,,,,,,,
1.808,29,,,,,,,,,,,,
0.4183,15,,,,,,,,,,,,
0.4302,15,,,,,,,,,,,,
1.8076,29,,,,,,,,,,,,
0.3691,15,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
1.1453,22,,,,,,,,,,,,
1.1434,22,,,,,,,,,,,,
0.4164,15,,,,,,,,,,,,
1.8094,29,,,,,,,,,,,,
0.3024,15,,,,,,,,,,,,
0.4161,15,,,,,,,,,,,,
0.3585,15,,,,,,,,,,,,
0.3574,15,,,,,,,,,,,,
1.1357,22,,,,,,,,,,,,
0.417,15,,,,,,,,,,,,
0.3899,8,,,,,,,,,,,,
1.1464,22,,,,,,,,,,,,
0.2783,15,,,,,,,,,,,,
0.4246,8,,,,,,,,,,,,
0.3585,15,,,,,,,,,,,,
0.4303,15,,,,,,,,,,,,
0.4295,8,,,,,,,,,,,,
1.147,22,,,,,,,,,,,,
1.1485,22,,,,,,,,,,,,
0.653,15,,,,,,,,,,,,
0.4102,8,,,,,,,,,,,,
1.8087,29,,,,,,,,,,,,
0.4066,15,,,,,,,,,,,,
0.4076,15,,,,,,,,,,,,
0.3593,22,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
1.1389,22,,,,,,,,,,,,
0.4195,8,,,,,,,,,,,,
1.1373,22,,,,,,,,,,,,
0.3886,15,,,,,,,,,,,,
0.4052,15,,,,,,,,,,,,
0.4025,8,,,,,,,,,,,,
1.1443,22,,,,,,,,,,,,
0.3529,8,,,,,,,,,,,,
1.1457,22,,,,,,,,,,,,
0.3967,8,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
0.2858,15,,,,,,,,,,,,
1.809,29,,,,,,,,,,,,
1.1363,22,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
1.1454,22,,,,,,,,,,,,
1.1462,22,,,,,,,,,,,,
0.4193,15,,,,,,,,,,,,
1.1081,15,,,,,,,,,,,,
0.4005,15,,,,,,,,,,,,
0.3602,22,,,,,,,,,,,,
1.137,22,,,,,,,,,,,,
1.1454,22,,,,,,,,,,,,
0.3543,15,,,,,,,,,,,,
1.0033,15,,,,,,,,,,,,
0.3492,8,,,,,,,,,,,,
0.4142,15,,,,,,,,,,,,
1.8073,29,,,,,,,,,,,,
1.1831,22,,,,,,,,,,,,
1.8073,29,,,,,,,,,,,,
0.2711,15,,,,,,,,,,,,
1.059,15,,,,,,,,,,,,
1.8085,29,,,,,,,,,,,,
0.3993,15,,,,,,,,,,,,
1.1486,22,,,,,,,,,,,,
1.1451,22,,,,,,,,,,,,
1.145,22,,,,,,,,,,,,
0.4166,15,,,,,,,,,,,,
0.3962,15,,,,,,,,,,,,
0.4007,8,,,,,,,,,,,,
0.3424,8,,,,,,,,,,,,
0.3767,15,,,,,,,,,,,,
0.3935,15,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
1.0323,15,,,,,,,,,,,,
1.139,22,,,,,,,,,,,,
0.3554,15,,,,,,,,,,,,
0.4061,8,,,,,,,,,,,,
1.0941,15,,,,,,,,,,,,
0.3629,15,,,,,,,,,,,,
0.4174,8,,,,,,,,,,,,
1.1113,15,,,,,,,,,,,,
1.8093,29,,,,,,,,,,,,
0.354,15,,,,,,,,,,,,
0.4168,15,,,,,,,,,,,,
1.1405,22,,,,,,,,,,,,
1.1104,15,,,,,,,,,,,,
0.3511,22,,,,,,,,,,,,
1.1423,22,,,,,,,,,,,,
1.8072,29,,,,,,,,,,,,
0.3477,8,,,,,,,,,,,,
1.1483,22,,,,,,,,,,,,
0.3577,15,,,,,,,,,,,,
1.1517,22,,,,,,,,,,,,
0.417,8,,,,,,,,,,,,
0.4249,15,,,,,,,,,,,,
1.1793,22,,,,,,,,,,,,
1.1471,22,,,,,,,,,,,,
0.3615,22,,,,,,,,,,,,
0.957,15,,,,,,,,,,,,
1.1428,22,,,,,,,,,,,,
1.0597,15,,,,,,,,,,,,
0.3999,15,,,,,,,,,,,,
1.1462,22,,,,,,,,,,,,
0.4237,8,,,,,,,,,,,,
1.1419,22,,,,,,,,,,,,
0.3566,15,,,,,,,,,,,,
1.1463,22,,,,,,,,,,,,
1.1767,22,,,,,,,,,,,,
0.4152,8,,,,,,,,,,,,
0.2549,8,,,,,,,,,,,,
1.1454,22,,,,,,,,,,,,
1.1441,22,,,,,,,,,,,,
1.1044,15,,,,,,,,,,,,
0.4274,15,,,,,,,,,,,,
0.3591,22,,,,,,,,,,,,
1.1466,22,,,,,,,,,,,,
1.1817,22,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
0.4247,15,,,,,,,,,,,,
1.1454,22,,,,,,,,,,,,
0.3586,15,,,,,,,,,,,,
1.8082,29,,,,,,,,,,,,
0.3951,15,,,,,,,,,,,,
0.4279,8,,,,,,,,,,,,
1.1806,22,,,,,,,,,,,,
0.4267,8,,,,,,,,,,,,
1.1109,15,,,,,,,,,,,,
0.3554,15,,,,,,,,,,,,
0.3602,15,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
0.4112,8,,,,,,,,,,,,
0.2747,15,,,,,,,,,,,,
0.3503,15,,,,,,,,,,,,
0.4312,15,,,,,,,,,,,,
1.144,22,,,,,,,,,,,,
1.1467,22,,,,,,,,,,,,
1.1454,22,,,,,,,,,,,,
0.3804,8,,,,,,,,,,,,
1.1458,22,,,,,,,,,,,,
0.4218,8,,,,,,,,,,,,
1.1451,22,,,,,,,,,,,,
0.4073,8,,,,,,,,,,,,
1.1418,22,,,,,,,,,,,,
0.4076,15,,,,,,,,,,,,
0.4125,15,,,,,,,,,,,,
0.4145,8,,,,,,,,,,,,
1.1471,22,,,,,,,,,,,,
1.146,22,,,,,,,,,,,,
0.3597,15,,,,,,,,,,,,
1.1466,22,,,,,,,,,,,,
0.3583,22,,,,,,,,,,,,
0.4298,15,,,,,,,,,,,,
0.3933,8,,,,,,,,,,,,
0.3588,22,,,,,,,,,,,,
0.405,15,,,,,,,,,,,,
1.1443,22,,,,,,,,,,,,
1.146,22,,,,,,,,,,,,
1.1212,22,,,,,,,,,,,,
1.1486,22,,,,,,,,,,,,
1.0999,15,,,,,,,,,,,,
0.4022,15,,,,,,,,,,,,
1.1413,22,,,,,,,,,,,,
0.4311,15,,,,,,,,,,,,
1.1437,22,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
0.3014,15,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
0.3521,8,,,,,,,,,,,,
0.3921,15,,,,,,,,,,,,
1.1512,22,,,,,,,,,,,,
0.3356,15,,,,,,,,,,,,
1.8103,29,,,,,,,,,,,,
0.422,15,,,,,,,,,,,,
0.3805,8,,,,,,,,,,,,
1.0885,15,,,,,,,,,,,,
1.1469,22,,,,,,,,,,,,
0.2891,15,,,,,,,,,,,,
0.4245,15,,,,,,,,,,,,
0.3753,8,,,,,,,,,,,,
1.1392,22,,,,,,,,,,,,
0.3904,8,,,,,,,,,,,,
0.3911,15,,,,,,,,,,,,
0.3441,15,,,,,,,,,,,,
0.4165,15,,,,,,,,,,,,
1.8081,29,,,,,,,,,,,,
1.8061,29,,,,,,,,,,,,
1.1781,22,,,,,,,,,,,,
0.3921,15,,,,,,,,,,,,
0.3548,15,,,,,,,,,,,,
0.2962,15,,,,,,,,,,,,
0.3535,8,,,,,,,,,,,,
1.1456,22,,,,,,,,,,,,
1.1464,22,,,,,,,,,,,,
0.4132,8,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
1.111,15,,,,,,,,,,,,
0.4071,15,,,,,,,,,,,,
1.1396,22,,,,,,,,,,,,
0.4215,8,,,,,,,,,,,,
0.3969,15,,,,,,,,,,,,
1.1466,22,,,,,,,,,,,,
0.4019,15,,,,,,,,,,,,
0.4297,15,,,,,,,,,,,,
0.3585,22,,,,,,,,,,,,
0.392,15,,,,,,,,,,,,
0.4132,8,,,,,,,,,,,,
0.4238,15,,,,,,,,,,,,
0.2848,15,,,,,,,,,,,,
0.3501,8,,,,,,,,,,,,
0.3516,15,,,,,,,,,,,,
1.1376,22,,,,,,,,,,,,
0.3795,15,,,,,,,,,,,,
0.4193,15,,,,,,,,,,,,
1.1453,22,,,,,,,,,,,,
1.1474,22,,,,,,,,,,,,
0.402,8,,,,,,,,,,,,
1.1195,15,,,,,,,,,,,,
0.3957,15,,,,,,,,,,,,
0.4367,8,,,,,,,,,,,,
0.3862,8,,,,,,,,,,,,
1.1468,22,,,,,,,,,,,,
1.145,22,,,,,,,,,,,,
0.3563,15,,,,,,,,,,,,
0.4216,8,,,,,,,,,,,,
1.1376,22,,,,,,,,,,,,
0.3945,15,,,,,,,,,,,,
1.1435,22,,,,,,,,,,,,
1.1459,22,,,,,,,,,,,,
0.3042,8,,,,,,,,,,,,
0.3562,8,,,,,,,,,,,,
1.0999,15,,,,,,,,,,,,
0.3714,15,,,,,,,,,,,,
1.1471,22,,,,,,,,,,,,
1.1433,22,,,,,,,,,,,,
0.3904,15,,,,,,,,,,,,
0.3588,8,,,,,,,,,,,,
0.4299,15,,,,,,,,,,,,
1.1486,22,,,,,,,,,,,,
1.1456,22,,,,,,,,,,,,
0.4126,8,,,,,,,,,,,,
0.4232,15,,,,,,,,,,,,
0.359,22,,,,,,,,,,,,
0.2976,8,,,,,,,,,,,,
1.1398,22,,,,,,,,,,,,
0.4256,15,,,,,,,,,,,,
0.4114,8,,,,,,,,,,,,
1.1378,22,,,,,,,,,,,,
0.4028,15,,,,,,,,,,,,
0.4182,15,,,,,,,,,,,,
0.3608,22,,,,,,,,,,,,
0.4258,8,,,,,,,,,,,,
0.3776,8,,,,,,,,,,,,
0.275,15,,,,,,,,,,,,
0.3983,15,,,,,,,,,,,,
1.1425,22,,,,,,,,,,,,
1.039,15,,,,,,,,,,,,
1.1411,22,,,,,,,,,,,,
0.4187,15,,,,,,,,,,,,
1.1474,22,,,,,,,,,,,,
0.4219,15,,,,,,,,,,,,
1.1434,22,,,,,,,,,,,,
0.3602,8,,,,,,,,,,,,
0.3965,15,,,,,,,,,,,,
1.146,22,,,,,,,,,,,,
0.2895,15,,,,,,,,,,,,
1.1422,22,,,,,,,,,,,,
0.4317,8,,,,,,,,,,,,
0.3544,15,,,,,,,,,,,,
0.4211,8,,,,,,,,,,,,
0.346,22,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
0.3587,22,,,,,,,,,,,,
1.1443,22,,,,,,,,,,,,
0.3922,15,,,,,,,,,,,,
1.1472,22,,,,,,,,,,,,
0.3996,8,,,,,,,,,,,,
0.4161,15,,,,,,,,,,,,
0.373,15,,,,,,,,,,,,
1.1046,15,,,,,,,,,,,,
0.2818,8,,,,,,,,,,,,
1.1472,22,,,,,,,,,,,,
1.806,29,,,,,,,,,,,,
0.3643,15,,,,,,,,,,,,
0.431,8,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
1.1409,22,,,,,,,,,,,,
0.3507,15,,,,,,,,,,,,
0.4338,8,,,,,,,,,,,,
0.0939,8,,,,,,,,,,,,
1.1457,22,,,,,,,,,,,,
0.4226,15,,,,,,,,,,,,
0.4,15,,,,,,,,,,,,
0.3026,15,,,,,,,,,,,,
0.3011,15,,,,,,,,,,,,
0.3893,15,,,,,,,,,,,,
0.424,8,,,,,,,,,,,,
1.1373,22,,,,,,,,,,,,
0.4059,15,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
1.1492,22,,,,,,,,,,,,
0.4194,8,,,,,,,,,,,,
1.1504,22,,,,,,,,,,,,
0.4044,15,,,,,,,,,,,,
0.3497,15,,,,,,,,,,,,
0.3981,8,,,,,,,,,,,,
0.3993,15,,,,,,,,,,,,
1.1478,22,,,,,,,,,,,,
0.2542,8,,,,,,,,,,,,
1.1396,22,,,,,,,,,,,,
0.405,15,,,,,,,,,,,,
1.1382,22,,,,,,,,,,,,
1.1506,22,,,,,,,,,,,,
1.1462,22,,,,,,,,,,,,
0.4265,8,,,,,,,,,,,,
0.432,15,,,,,,,,,,,,
1.1437,22,,,,,,,,,,,,
0.3908,15,,,,,,,,,,,,
0.274,15,,,,,,,,,,,,
0.2996,8,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
0.3549,15,,,,,,,,,,,,
1.1461,22,,,,,,,,,,,,
1.1509,22,,,,,,,,,,,,
0.3549,15,,,,,,,,,,,,
0.4263,8,,,,,,,,,,,,
0.3931,8,,,,,,,,,,,,
0.3535,15,,,,,,,,,,,,
0.3019,8,,,,,,,,,,,,
0.3564,8,,,,,,,,,,,,
0.3996,15,,,,,,,,,,,,
0.4032,15,,,,,,,,,,,,
0.4189,8,,,,,,,,,,,,
1.1388,22,,,,,,,,,,,,
1.1378,22,,,,,,,,,,,,
0.417,15,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
1.1465,22,,,,,,,,,,,,
1.1444,22,,,,,,,,,,,,
0.3038,15,,,,,,,,,,,,
1.1456,22,,,,,,,,,,,,
0.4196,15,,,,,,,,,,,,
0.3557,15,,,,,,,,,,,,
1.147,22,,,,,,,,,,,,
0.2753,8,,,,,,,,,,,,
1.1139,15,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
1.0831,15,,,,,,,,,,,,
1.1405,22,,,,,,,,,,,,
0.3916,15,,,,,,,,,,,,
0.4168,15,,,,,,,,,,,,
0.3566,15,,,,,,,,,,,,
0.3,8,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
0.4042,15,,,,,,,,,,,,
0.4079,8,,,,,,,,,,,,
0.3479,15,,,,,,,,,,,,
0.4136,15,,,,,,,,,,,,
0.3613,22,,,,,,,,,,,,
0.4013,8,,,,,,,,,,,,
0.4289,15,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
0.3013,15,,,,,,,,,,,,
0.3605,15,,,,,,,,,,,,
0.409,8,,,,,,,,,,,,
1.1062,15,,,,,,,,,,,,
0.3522,15,,,,,,,,,,,,
1.1391,22,,,,,,,,,,,,
0.3651,15,,,,,,,,,,,,
1.1405,22,,,,,,,,,,,,
1.1463,22,,,,,,,,,,,,
0.3585,15,,,,,,,,,,,,
1.1478,22,,,,,,,,,,,,
1.1432,22,,,,,,,,,,,,
0.425,15,,,,,,,,,,,,
0.2923,15,,,,,,,,,,,,
0.3584,15,,,,,,,,,,,,
0.3516,8,,,,,,,,,,,,
0.418,15,,,,,,,,,,,,
1.1447,22,,,,,,,,,,,,
0.4061,15,,,,,,,,,,,,
0.4223,15,,,,,,,,,,,,
0.4118,8,,,,,,,,,,,,
0.3011,15,,,,,,,,,,,,
0.4105,15,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
0.3572,15,,,,,,,,,,,,
1.1481,22,,,,,,,,,,,,
1.0074,15,,,,,,,,,,,,
0.415,15,,,,,,,,,,,,
0.4112,15,,,,,,,,,,,,
1.1447,22,,,,,,,,,,,,
0.4202,15,,,,,,,,,,,,
0.4164,15,,,,,,,,,,,,
0.3582,22,,,,,,,,,,,,
0.3774,15,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
0.3005,15,,,,,,,,,,,,
1.1418,22,,,,,,,,,,,,
0.3505,15,,,,,,,,,,,,
0.3475,8,,,,,,,,,,,,
1.1465,22,,,,,,,,,,,,
1.1453,22,,,,,,,,,,,,
0.349,8,,,,,,,,,,,,
0.4309,8,,,,,,,,,,,,
0.4261,8,,,,,,,,,,,,
0.4273,15,,,,,,,,,,,,
0.3082,8,,,,,,,,,,,,
0.4307,8,,,,,,,,,,,,
0.3578,8,,,,,,,,,,,,
0.6533,15,,,,,,,,,,,,
0.3855,15,,,,,,,,,,,,
1.1458,22,,,,,,,,,,,,
1.1771,22,,,,,,,,,,,,
0.4169,8,,,,,,,,,,,,
0.3502,15,,,,,,,,,,,,
0.4207,8,,,,,,,,,,,,
1.149,22,,,,,,,,,,,,
1.1776,22,,,,,,,,,,,,
0.3514,8,,,,,,,,,,,,
0.4061,8,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
1.1822,22,,,,,,,,,,,,
1.1773,22,,,,,,,,,,,,
0.3841,8,,,,,,,,,,,,
1.1464,22,,,,,,,,,,,,
0.3969,15,,,,,,,,,,,,
0.4055,15,,,,,,,,,,,,
0.4186,15,,,,,,,,,,,,
1.1394,22,,,,,,,,,,,,
0.37,15,,,,,,,,,,,,
0.4317,8,,,,,,,,,,,,
1.1495,22,,,,,,,,,,,,
0.3925,8,,,,,,,,,,,,
0.3925,15,,,,,,,,,,,,
0.302,15,,,,,,,,,,,,
0.4222,8,,,,,,,,,,,,
0.3515,15,,,,,,,,,,,,
1.1369,22,,,,,,,,,,,,
0.358,15,,,,,,,,,,,,
0.2962,15,,,,,,,,,,,,
0.2879,15,,,,,,,,,,,,
0.3553,8,,,,,,,,,,,,
0.4078,15,,,,,,,,,,,,
0.3893,8,,,,,,,,,,,,
0.3809,8,,,,,,,,,,,,
0.3827,8,,,,,,,,,,,,
1.1318,22,,,,,,,,,,,,
0.3009,15,,,,,,,,,,,,
0.3571,8,,,,,,,,,,,,
0.3465,15,,,,,,,,,,,,
1.1472,22,,,,,,,,,,,,
0.4215,15,,,,,,,,,,,,
0.3907,15,,,,,,,,,,,,
1.1438,22,,,,,,,,,,,,
0.3146,15,,,,,,,,,,,,
1.1453,22,,,,,,,,,,,,
0.3568,15,,,,,,,,,,,,
0.389,15,,,,,,,,,,,,
0.4162,8,,,,,,,,,,,,
0.399,15,,,,,,,,,,,,
0.3559,15,,,,,,,,,,,,
0.3906,15,,,,,,,,,,,,
0.4033,8,,,,,,,,,,,,
1.1459,22,,,,,,,,,,,,
1.1374,22,,,,,,,,,,,,
0.3497,15,,,,,,,,,,,,
0.3282,8,,,,,,,,,,,,
1.1422,22,,,,,,,,,,,,
0.4067,8,,,,,,,,,,,,
0.423,15,,,,,,,,,,,,
0.4286,8,,,,,,,,,,,,
1.1476,22,,,,,,,,,,,,
0.401,8,,,,,,,,,,,,
0.3525,15,,,,,,,,,,,,
0.3022,15,,,,,,,,,,,,
1.1449,22,,,,,,,,,,,,
0.1244,15,,,,,,,,,,,,
0.3054,15,,,,,,,,,,,,
1.1504,22,,,,,,,,,,,,
0.3608,22,,,,,,,,,,,,
0.358,15,,,,,,,,,,,,
0.415,8,,,,,,,,,,,,
0.3473,8,,,,,,,,,,,,
0.4165,15,,,,,,,,,,,,
0.3531,15,,,,,,,,,,,,
1.1395,22,,,,,,,,,,,,
1.1398,22,,,,,,,,,,,,
1.1351,22,,,,,,,,,,,,
0.4259,15,,,,,,,,,,,,
0.3013,15,,,,,,,,,,,,
1.1446,22,,,,,,,,,,,,
1.1458,22,,,,,,,,,,,,
0.3463,8,,,,,,,,,,,,
1.1392,22,,,,,,,,,,,,
0.3686,8,,,,,,,,,,,,
0.296,8,,,,,,,,,,,,
0.4221,15,,,,,,,,,,,,
0.3785,8,,,,,,,,,,,,
0.4148,15,,,,,,,,,,,,
1.1449,22,,,,,,,,,,,,
0.3563,15,,,,,,,,,,,,
1.1359,22,,,,,,,,,,,,
0.2985,8,,,,,,,,,,,,
0.4142,8,,,,,,,,,,,,
0.3636,15,,,,,,,,,,,,
1.1449,22,,,,,,,,,,,,
